feat_900.00,feat_905.76,feat_911.51,feat_917.27,feat_923.02,feat_928.78,feat_934.53,feat_940.29,feat_946.04,feat_951.80,feat_957.55,feat_963.31,feat_969.06,feat_974.82,feat_980.58,feat_986.33,feat_992.09,feat_997.84,feat_1003.60,feat_1009.35,feat_1015.11,feat_1020.86,feat_1026.62,feat_1032.37,feat_1038.13,feat_1043.88,feat_1049.64,feat_1055.40,feat_1061.15,feat_1066.91,feat_1072.66,feat_1078.42,feat_1084.17,feat_1089.93,feat_1095.68,feat_1101.44,feat_1107.19,feat_1112.95,feat_1118.71,feat_1124.46,feat_1130.22,feat_1135.97,feat_1141.73,feat_1147.48,feat_1153.24,feat_1158.99,feat_1164.75,feat_1170.50,feat_1176.26,feat_1182.01,feat_1187.77,feat_1193.53,feat_1199.28,feat_1205.04,feat_1210.79,feat_1216.55,feat_1222.30,feat_1228.06,feat_1233.81,feat_1239.57,feat_1245.32,feat_1251.08,feat_1256.83,feat_1262.59,feat_1268.35,feat_1274.10,feat_1279.86,feat_1285.61,feat_1291.37,feat_1297.12,feat_1302.88,feat_1308.63,feat_1314.39,feat_1320.14,feat_1325.90,feat_1331.65,feat_1337.41,feat_1343.17,feat_1348.92,feat_1354.68,feat_1360.43,feat_1366.19,feat_1371.94,feat_1377.70,feat_1383.45,feat_1389.21,feat_1394.96,feat_1400.72,feat_1406.47,feat_1412.23,feat_1417.99,feat_1423.74,feat_1429.50,feat_1435.25,feat_1441.01,feat_1446.76,feat_1452.52,feat_1458.27,feat_1464.03,feat_1469.78,feat_1475.54,feat_1481.29,feat_1487.05,feat_1492.81,feat_1498.56,feat_1504.32,feat_1510.07,feat_1515.83,feat_1521.58,feat_1527.34,feat_1533.09,feat_1538.85,feat_1544.60,feat_1550.36,feat_1556.12,feat_1561.87,feat_1567.63,feat_1573.38,feat_1579.14,feat_1584.89,feat_1590.65,feat_1596.40,feat_1602.16,feat_1607.91,feat_1613.67,feat_1619.42,feat_1625.18,feat_1630.94,feat_1636.69,feat_1642.45,feat_1648.20,feat_1653.96,feat_1659.71,feat_1665.47,feat_1671.22,feat_1676.98,feat_1682.73,feat_1688.49,feat_1694.24,feat_1700.00,label
0.4558006839332001,0.48531902487824724,0.48431691847906916,0.4773172816058502,0.5670040651229424,0.5882604054186198,0.5935859475439623,0.6053014954469463,0.6197854863506922,0.602679941734956,0.5898948332761931,0.5942734692064434,0.5924695424919687,0.5980435135947391,0.5913773422896331,0.602020907712077,0.597193542322616,0.6040955655093958,0.6009283468740473,0.6177508053585905,0.610668676969658,0.6167004307924927,0.6237367214538478,0.6227358422728498,0.6288549950387381,0.6392991216739843,0.6396235379654369,0.6419428420354822,0.6443533128430161,0.645298590744188,0.6381631253435741,0.636820088510537,0.6297692684642217,0.6416663578015332,0.6325066527590079,0.6220240632289027,0.6243717381181109,0.6139515483444402,0.6138838795803255,0.6043926139932755,0.5936354856187634,0.5826130473562275,0.5677828539014339,0.5536372407831347,0.5484722717353805,0.5395546179708103,0.5352081784470857,0.5298230676790489,0.5294634418588056,0.523127570016197,0.527997794683453,0.518156890276324,0.5153378672902191,0.5179698150998882,0.5188888558624922,0.5168097880113739,0.5206435567699682,0.5183016757177573,0.5286265774527307,0.5225944393736713,0.5251237721908811,0.5216429984961108,0.5290990479409555,0.5228621067401811,0.5239500336637037,0.5190866946008518,0.5190325027618922,0.5116292791080334,0.4989507120738825,0.49381013069273855,0.48836130885224444,0.47435222934993987,0.4617583510679784,0.4539265434322821,0.4354775634580097,0.4229290444221669,0.4119704981958205,0.3958086512647288,0.383617980280593,0.3679640987238141,0.3533558623517786,0.33856724521030523,0.3216841287551998,0.3069654543674602,0.2819052996722694,0.25547713283734597,0.23104305070644457,0.20728529800325457,0.1872231402471791,0.17299404816256375,0.1603665902213955,0.14974433870939277,0.13996401778046264,0.13579322157273144,0.13208435689574616,0.12694891206040493,0.1251121471551202,0.12437194179377309,0.1230966464218583,0.12441471392955045,0.12415834420858339,0.12703659710169132,0.1319492220447533,0.1353333517878854,0.13806302189605943,0.14182832267084744,0.14729971778122478,0.14982958891234135,0.15505660274155814,0.16176801789000722,0.16939718874884085,0.17380744177897772,0.17888401621323036,0.18515686312808113,0.18952588594976827,0.19308341315367897,0.1997752270400155,0.20283544414370902,0.2051994338293756,0.20888272935236316,0.21208746219589755,0.21562011106240592,0.22138682990197692,0.22465378867850802,0.2300334710531395,0.22979973555552471,0.23311124085419835,0.23593310055889508,0.23939029628923428,0.2390128007968694,0.23948491739613398,0.23849919607689923,0.23914550467305223,0.24054673409853697,0.24242040511030705,0.2410204323852297,0.24394905365204167,0.24451103686418318,0.24242524298136248,0.2400436056468515,WW
0.3975996437894456,0.427177835373087,0.4219661657065551,0.4300457942382901,0.48340760765923274,0.48388137143052223,0.4739017604706529,0.47363956500742144,0.4845537441198694,0.4759148347693124,0.4727144115479629,0.4755384917298684,0.4753097842603232,0.47579941501506184,0.4769149906340985,0.4833385528198446,0.4788395277374817,0.48150924938455386,0.48128646181571705,0.48393440021668244,0.4867884175401299,0.49484235275375693,0.4960245368785562,0.4962230567690005,0.4981657506624776,0.5083946342850097,0.5093050022579506,0.5139764402364847,0.5163453912628208,0.5190718694148365,0.5172916032975343,0.5147830656749866,0.514070373913144,0.5114731613990632,0.514497424805894,0.5058411708831005,0.4982968300867382,0.49382491534367023,0.49213630037659994,0.48738105373861157,0.4739991630082372,0.4649848502562721,0.45650103543913706,0.44183626507815976,0.43529614283457385,0.43269273546335707,0.42862223302494223,0.42804884074433747,0.4250304384362893,0.42252488430972407,0.42060811353297345,0.4182306860637328,0.4183449418308942,0.41987457069474327,0.422143627996095,0.42606573273488957,0.4254926659530417,0.4298824063917662,0.4317013427724912,0.43268807029118106,0.43918040900520966,0.440452928364682,0.4404054319001516,0.44310279062911573,0.4400335247612012,0.4425144048762139,0.44213955318892845,0.4383315322911219,0.4330511593246686,0.4260802722347405,0.4207394284426844,0.4128230310967437,0.40562941965575805,0.3977272755230397,0.3864580379852573,0.37586371383092365,0.3651445958097195,0.35448909560439157,0.34277923520831044,0.3280084095789643,0.3154728440042842,0.3032159669846102,0.290424589813032,0.2775694681760271,0.2585045923074742,0.2401407149669992,0.21901622428919185,0.20377841768841964,0.188128263761349,0.17663680504279727,0.16551835096480097,0.1581136677312901,0.15179805107611316,0.14763171111906365,0.1443295460841459,0.14296169149710222,0.14255343145986715,0.1417111807618934,0.14092598682741195,0.14163192553487744,0.14249572076918327,0.14443330907749635,0.14825206281765274,0.15112405981259147,0.1541515553199284,0.1577810424274048,0.16296772503952822,0.16783339801923863,0.17151600412229678,0.17627903746225376,0.18049068047960248,0.18415675717362037,0.1893508795030503,0.1943238569333559,0.1978897589886356,0.20355731014998985,0.2068409943340967,0.2090032507265009,0.2134081174502735,0.21617845092824736,0.22045996680097216,0.22341670753508813,0.22723272967730174,0.22973263074661196,0.23198048529909662,0.23373205628886942,0.23661018787713733,0.23708690148579392,0.238442989927709,0.2398511222855008,0.23954443099228867,0.2404973480491489,0.2387259349707718,0.24113569071376356,0.23935440034928918,0.2382320760301927,0.2397962467697566,0.23947782008919058,0.23725518090009645,0.23607172979590132,SD
0.4307668507099151,0.5305450558662415,0.4935885667800903,0.4930904507637024,0.5390110015869141,0.5643649697303772,0.5864917039871216,0.5913437604904175,0.6052038073539734,0.6009315848350525,0.6015786528587341,0.6023199558258057,0.6059395670890808,0.6034234166145325,0.5990942120552063,0.6039038896560669,0.6068393588066101,0.6101785898208618,0.6165547370910645,0.6154002547264099,0.6190403699874878,0.6267985105514526,0.6279417276382446,0.6265975832939148,0.6295506954193115,0.6354679465293884,0.6406689882278442,0.6429407000541687,0.6449692249298096,0.6447587609291077,0.6466269493103027,0.6484255194664001,0.6440726518630981,0.6380571722984314,0.6324695944786072,0.6221164464950562,0.6149798035621643,0.6106492877006531,0.6079455018043518,0.6039260625839233,0.5923864245414734,0.5795782208442688,0.5684912204742432,0.5585684180259705,0.5496811866760254,0.5433796644210815,0.5398000478744507,0.5383272171020508,0.5368310809135437,0.5333051681518555,0.52833092212677,0.5239301323890686,0.5241671800613403,0.5280601382255554,0.5305294394493103,0.5308887958526611,0.5310788154602051,0.531225860118866,0.5319634079933167,0.533790647983551,0.5359758734703064,0.5379016995429993,0.5386273264884949,0.5378652811050415,0.53595370054245,0.5339133739471436,0.5309690237045288,0.5253394246101379,0.5173631906509399,0.5087571144104004,0.4991607069969177,0.4878931045532226,0.4764131307601928,0.4653780162334442,0.4539868831634521,0.4413063824176788,0.4275952577590942,0.4140994846820831,0.4020748734474182,0.390529602766037,0.3770145177841186,0.3611979186534881,0.3442131876945495,0.3250702917575836,0.3019038736820221,0.2751344740390777,0.2481746524572372,0.2241568863391876,0.20415098965168,0.1876484006643295,0.1743388175964355,0.1640683710575103,0.1562823802232742,0.1503303796052932,0.1460606157779693,0.1435979753732681,0.1423697024583816,0.1413799226284027,0.1399669051170349,0.1385523974895477,0.138321578502655,0.1400611698627472,0.1436571031808853,0.1481463313102722,0.1530013084411621,0.1578154861927032,0.162415012717247,0.1667760461568832,0.1710997372865677,0.1757741421461105,0.1809397935867309,0.1866405457258224,0.1928950995206833,0.1994702070951461,0.205923780798912,0.211795762181282,0.2169089019298553,0.2212670892477035,0.2249202281236648,0.2280444353818893,0.230934277176857,0.234053760766983,0.237623855471611,0.2414934635162353,0.2453697323799133,0.2489082366228103,0.2517354190349579,0.2538469433784485,0.2553631067276001,0.2564859986305237,0.2574378848075866,0.2584208548069,0.2594772577285766,0.2604710757732391,0.2611043751239776,0.2611549496650696,0.260663777589798,0.2600380182266235,0.2599124610424042,0.2607378363609314,WW
0.4525004923343658,0.4690523147583008,0.4714654386043548,0.4745996594429016,0.5609785914421082,0.5601145625114441,0.5599616765975952,0.566548228263855,0.5689153075218201,0.560127854347229,0.5592465400695801,0.5526878833770752,0.5487210154533386,0.5509595274925232,0.5536530017852783,0.5567286610603333,0.5588740110397339,0.5618091821670532,0.5620146989822388,0.5565328001976013,0.5591092705726624,0.5683935284614563,0.5736209750175476,0.57341068983078,0.5786097049713135,0.5862947702407837,0.5917139053344727,0.5949332118034363,0.5975125432014465,0.5987673997879028,0.5983755588531494,0.5936607122421265,0.5898153781890869,0.5897547006607056,0.5865737199783325,0.5751449465751648,0.5645197033882141,0.5588853359222412,0.554257333278656,0.5455135107040405,0.5327041149139404,0.5199007391929626,0.5073815584182739,0.4949443936347961,0.4839779138565063,0.4780707359313965,0.4747629463672638,0.4700186550617218,0.4675512015819549,0.4666212201118469,0.4629668891429901,0.4592181444168091,0.4597352743148803,0.462533563375473,0.4618879556655884,0.4606397747993469,0.463222324848175,0.4680001437664032,0.4722853302955627,0.4750957787036896,0.4773322343826294,0.4798463582992553,0.4816747009754181,0.4821150302886963,0.4813509881496429,0.4792658686637878,0.4765217900276184,0.4729292392730713,0.467163473367691,0.4597402215003967,0.4516665339469909,0.4427911043167114,0.4326337575912475,0.4207995235919952,0.4075304567813873,0.3937354981899261,0.380196750164032,0.3674495220184326,0.3549977242946625,0.341329425573349,0.3263362050056457,0.3117000758647918,0.2974167466163635,0.2809895575046539,0.2607209086418152,0.237651839852333,0.2142387777566909,0.1926932483911514,0.1743636429309845,0.1593780070543289,0.1471747756004333,0.1374379992485046,0.1300185769796371,0.1245831102132797,0.1207755506038665,0.118230327963829,0.1163575425744056,0.1146266013383865,0.1131866574287414,0.112748771905899,0.1136618554592132,0.1155407801270484,0.1179462522268295,0.120917409658432,0.1246329918503761,0.1289750784635543,0.1336895227432251,0.1387593746185302,0.1442987918853759,0.150202989578247,0.1561442613601684,0.1619133502244949,0.1675585359334945,0.1730747818946838,0.1781797707080841,0.1826059520244598,0.1865164488554,0.1903874278068542,0.1945379227399826,0.1989278197288513,0.203343778848648,0.2075899988412857,0.2115643471479416,0.21521857380867,0.2185089141130447,0.2213412076234817,0.223611295223236,0.2252843379974365,0.2264468669891357,0.2272727191448211,0.2280107885599136,0.2289654910564422,0.2304016947746276,0.232329785823822,0.2343688905239105,0.2359497547149658,0.2366348505020141,0.2364470660686493,0.2358737140893936,0.2354538887739181,WW
0.5061763525009155,0.4742352068424225,0.489684909582138,0.5195215344429016,0.5791653394699097,0.568305253982544,0.5457074046134949,0.5550587773323059,0.5762653946876526,0.5711491703987122,0.5603328943252563,0.5651553273200989,0.5686325430870056,0.569299042224884,0.5752846598625183,0.5796082615852356,0.5815606713294983,0.5828208327293396,0.579356849193573,0.5756027102470398,0.5754216313362122,0.5789369344711304,0.578368067741394,0.5800849795341492,0.5882856845855713,0.5893329381942749,0.5894702076911926,0.5953259468078613,0.6011691093444824,0.6053196787834167,0.6057361960411072,0.604160487651825,0.602292001247406,0.5980039834976196,0.5910683274269104,0.585584819316864,0.5818999409675598,0.5767749547958374,0.5706782341003418,0.5612897276878357,0.5481319427490234,0.5359954237937927,0.5244700908660889,0.5116353034973145,0.5008386373519897,0.4943993687629699,0.4891770184040069,0.4848836958408355,0.4829685091972351,0.480899840593338,0.4764066338539123,0.4716859757900238,0.4700259268283844,0.4711316525936126,0.4724321365356445,0.4743741452693939,0.4777123928070068,0.4815155267715454,0.4845640063285827,0.4865864515304565,0.4886615872383117,0.4912865459918976,0.4932470321655273,0.4933632612228393,0.492073506116867,0.4902463853359222,0.488252192735672,0.4852851033210754,0.4801340997219085,0.4730095267295837,0.465032011270523,0.4566951692104339,0.4474475681781769,0.4367748498916626,0.4249930679798126,0.4123334288597107,0.3987754285335541,0.3850914537906647,0.3716433942317962,0.3572953641414642,0.3416792750358581,0.3262037634849548,0.3107742369174957,0.2929303646087646,0.2713589370250702,0.2474584579467773,0.2234508395195007,0.2012725174427032,0.1825698316097259,0.1676950603723526,0.1556550115346908,0.1456836462020874,0.1377201378345489,0.1316469758749008,0.1271774023771286,0.1241365298628807,0.1223240792751312,0.1214280202984809,0.1212756410241127,0.121820144355297,0.1229251474142074,0.124584749341011,0.1272188276052475,0.1312867403030395,0.1365829855203628,0.1421688944101333,0.147187665104866,0.1516655087471008,0.156276136636734,0.1614585816860199,0.167044922709465,0.1727809756994247,0.1786824017763137,0.184714987874031,0.1904319375753402,0.1952583491802215,0.1990894526243209,0.2024102210998535,0.2058801054954528,0.2098075300455093,0.2140813171863556,0.2184174358844757,0.2226762473583221,0.2268883138895034,0.2310264855623245,0.2348264157772064,0.2378351688385009,0.2397180795669555,0.2405551075935363,0.2408370524644851,0.241143137216568,0.2417667061090469,0.2426191866397857,0.2434578090906143,0.2441098988056183,0.2444882541894912,0.2445328682661056,0.244238406419754,0.243662491440773,0.2426674515008926,MD
0.4775412512079533,0.5143857111288117,0.5588372992735683,0.5719625796676977,0.6382372719754792,0.6391860676297123,0.624702739953494,0.6401491215491244,0.6536021698885073,0.6359370879162074,0.6330428512312989,0.6275062486215782,0.6334479175110063,0.6364939392958799,0.6324449256016812,0.641879538897152,0.6413313880344869,0.6413327912109582,0.6385132558756937,0.6495444946394127,0.6519118158453666,0.6546487904992688,0.662746655968654,0.664906387250778,0.6700839818251705,0.6744906717320451,0.6726542408453539,0.6758622283298238,0.6815278623658036,0.6810776281366941,0.6770636508470117,0.6778216301345725,0.6736185151375007,0.6751918402799741,0.6747918820982645,0.6662865832825268,0.6585893692144503,0.6513538837111044,0.6519873568375045,0.6421983170517381,0.6334821050981299,0.6194348202085818,0.6063695991828433,0.5980817180434655,0.5832320145221421,0.5803827961438837,0.5729308205582501,0.5717788168909972,0.5708826767913979,0.5647745038951014,0.5658882245700336,0.5537970007899896,0.5555120833699105,0.557154212931865,0.5565273887972033,0.5576873004298349,0.5572070466398681,0.5569311507943764,0.5574972794202261,0.5619700423903953,0.5631592197136934,0.5625798913491703,0.5614478992532312,0.5597852303839468,0.5589810417108936,0.5546735994352772,0.5503099608806112,0.5454086046127367,0.5361501255885242,0.5300777337792423,0.5231240171411426,0.5114753123921186,0.4983887679062743,0.4881965841227467,0.47204701205116795,0.4584052457979952,0.4459709754159647,0.43120880264047257,0.418300154559136,0.40247768085488334,0.38740147530440555,0.3714675492992814,0.35610816912867116,0.3359138850774441,0.31295277461208415,0.28459811238798394,0.2595409615581678,0.23288039148319084,0.21127608229897987,0.19478213866934785,0.18128208198220255,0.1697508948443253,0.16139487225481147,0.15526548681374308,0.1498663865491515,0.14664099275849526,0.1438555830820889,0.14313091918787235,0.14253448219570858,0.14302277263728688,0.14364035502967407,0.14625364948256583,0.14994762032493505,0.15516660339345822,0.1581773229331192,0.16481313325408742,0.16962752136089462,0.17301661738170632,0.17900836387379374,0.18542560371212177,0.19148441465080412,0.19689396413093974,0.20241982136711112,0.20767907279652742,0.21463082076846532,0.2180428522374353,0.22497681481658136,0.2285240670137691,0.23283307305361503,0.23604570070527273,0.2404717065651506,0.24561868070781254,0.24801094081745517,0.253433373792048,0.25674245420938074,0.2597198751305155,0.2618909676471338,0.2655529699543365,0.2682559437661108,0.2694656584128964,0.26966395512824065,0.2705348486182262,0.2709367448910553,0.27265056986739955,0.2726563880623884,0.2734410869942679,0.27515489948181987,0.27335621325975634,0.2727378412035016,0.2713157144560733,WW
0.1798980385065078,0.2453454136848449,0.3075220584869385,0.4063202440738678,0.4449278116226196,0.4129346013069153,0.3937260806560516,0.4203071296215057,0.457465648651123,0.4635026752948761,0.4641963243484497,0.4677851498126983,0.4667816460132599,0.4710866212844848,0.4727892279624939,0.4764499366283417,0.4769199192523956,0.4759113192558288,0.4783284366130829,0.4783846139907837,0.4817194044589996,0.4865555465221405,0.4904679358005523,0.4871390759944916,0.4882693588733673,0.4925566613674164,0.4959766566753387,0.4980207085609436,0.504462718963623,0.514928936958313,0.5181325674057007,0.517238438129425,0.5171763896942139,0.515864372253418,0.5145711898803711,0.5106749534606934,0.5093260407447815,0.5052927732467651,0.4987026453018188,0.5002619624137878,0.4986562132835388,0.4882650971412658,0.4767846465110779,0.4664962589740753,0.4604372978210449,0.4588147401809692,0.4579933881759643,0.4581253230571747,0.4583047330379486,0.4574165642261505,0.4552275240421295,0.4518836140632629,0.4493553936481476,0.4500238597393036,0.4518706202507019,0.4523482322692871,0.4527852833271026,0.4534552693367004,0.4539566934108734,0.454803854227066,0.4566629230976105,0.4587424099445343,0.4594068527221679,0.4575850963592529,0.4539740085601806,0.450879156589508,0.4482845067977905,0.4443212449550628,0.4389066994190216,0.4339742958545685,0.4298828244209289,0.4242304265499115,0.4160598814487457,0.4065244197845459,0.3965955972671509,0.3872016966342926,0.3785177767276764,0.3695672452449798,0.3597619831562042,0.349166989326477,0.3380776643753052,0.3270928263664245,0.3160272538661957,0.3030526041984558,0.2866526246070862,0.2680020034313202,0.2499113082885742,0.2342458963394165,0.2213881462812423,0.210626408457756,0.20078706741333,0.1916923522949218,0.184320718050003,0.1790643483400344,0.175144538283348,0.1720059365034103,0.1699065268039703,0.1690794378519058,0.169326439499855,0.170362651348114,0.1719010919332504,0.173697680234909,0.1758275479078292,0.1785541772842407,0.1818331032991409,0.1851809024810791,0.1881681680679321,0.1908382326364517,0.1935310512781143,0.1964254975318908,0.199451133608818,0.2025541216135025,0.2058455646038055,0.2094629853963852,0.2133866250514984,0.2174155116081237,0.2212181985378265,0.2244559526443481,0.2270067930221557,0.229078009724617,0.231031447649002,0.233084574341774,0.2351998686790466,0.2372301667928695,0.2391388714313507,0.2409811019897461,0.2427891194820404,0.2445118576288223,0.246063083410263,0.2473567873239517,0.2483009099960327,0.2488546967506408,0.2491130381822586,0.2493075281381607,0.249598354101181,0.2499139159917831,0.2499813139438629,0.2496116608381271,0.2489404827356338,0.2482329607009887,SD
0.3388167950290566,0.37174641206802406,0.4100596524380153,0.4477587005575815,0.5088214249864088,0.5094396224187147,0.4964977882420921,0.5123178991989066,0.5347348035405428,0.5214120726158069,0.5217999696359447,0.5143019227372619,0.5191154265918599,0.5236368483132199,0.5177633759756006,0.5228105436373247,0.525318964394462,0.5261456753318114,0.5242373480120653,0.5293826993512337,0.5310435372282093,0.5375254462689941,0.54305746103397,0.5415441368135194,0.5487560456241664,0.5525800474485124,0.5586862044928761,0.5566800442814114,0.5632223354837401,0.5657980535147086,0.5611622293121454,0.559263894133832,0.5538366865524315,0.5589113027611249,0.555853722943354,0.5482327573739664,0.5410909188423594,0.5412980710661999,0.5429709717607528,0.5363866815359095,0.5258520044675614,0.5132442082518625,0.5075181028690924,0.49703246063884887,0.491006979786007,0.4850535294187416,0.48294630780843034,0.4843073157923312,0.480556429634459,0.47461426525846406,0.4782675116361525,0.4714839433740001,0.4719243885040733,0.4697818522907047,0.4680643995301187,0.4758900291695577,0.47496946085129904,0.4746585522597017,0.4760425892390111,0.4772221163562162,0.47929356710383847,0.4822076912954352,0.482992720301004,0.48415651271539534,0.4841225545024425,0.4803913498019317,0.4779425679397724,0.4736203355241951,0.4666018462970926,0.46221452538137003,0.45776754711620954,0.4467994305184457,0.43835554540437227,0.42684271523074707,0.41689226369100907,0.4056279233782607,0.3951249369987821,0.3838088927433269,0.3718464667773969,0.35673133445992555,0.34295716386635894,0.33041638560547243,0.31705008229119935,0.30016084058757847,0.2825611424726412,0.2607856667818837,0.24059408390070106,0.21873184037065124,0.20214795748718334,0.18927698624587191,0.17842898326301723,0.16862411392251556,0.1614867388913534,0.15698117536716782,0.15364229329899667,0.15199946089712468,0.14904600744810284,0.1497549004609989,0.14876636455214584,0.150068630174791,0.15092470639066938,0.15318035901541047,0.1567255572461026,0.16150636480469907,0.1653006618531784,0.1709132805509289,0.1745852154734023,0.1772366755381748,0.18365791928949826,0.18751296944853582,0.19337553518359368,0.19797961397598984,0.2028999455092459,0.20674849910564216,0.21222064246515493,0.21731704564232446,0.2215667327002964,0.22516243647101133,0.22839519578598122,0.2316648507170842,0.23316802874157508,0.23808222783727317,0.24086415006749365,0.24591469798211274,0.24669643764245086,0.25119623185372986,0.2515911277801693,0.25356772944548883,0.2549474242207571,0.2565476849271901,0.258553236180331,0.25744623158797475,0.2575837148987497,0.25951446409216894,0.2588487148859049,0.2578225465852395,0.259473408763969,0.25594557518219846,0.2542822174846682,0.25162122964592293,SD
0.3617494106292724,0.436091810464859,0.5234538316726685,0.5772588849067688,0.6128458976745605,0.5803189873695374,0.5657016634941101,0.57518070936203,0.5870888829231262,0.575182318687439,0.572304368019104,0.5745879411697388,0.5750539898872375,0.5743338465690613,0.5748906135559082,0.5825757384300232,0.5894112586975098,0.5917028784751892,0.5933577418327332,0.5910819172859192,0.5870422124862671,0.5990073680877686,0.6084861755371094,0.6065659523010254,0.6114501953125,0.6141942143440247,0.6158515810966492,0.6205578446388245,0.6196120381355286,0.6226812601089478,0.6236358880996704,0.6186539530754089,0.6145555377006531,0.6143556237220764,0.6145023703575134,0.6072707772254944,0.6014947891235352,0.5959284901618958,0.5911152958869934,0.5889850854873657,0.5803413391113281,0.5682892799377441,0.5550235509872437,0.5408633351325989,0.5327914953231812,0.5310583710670471,0.5295866131782532,0.5275831818580627,0.5251408815383911,0.5218086242675781,0.5178326368331909,0.5122302174568176,0.5090828537940979,0.5124797821044922,0.5168808698654175,0.5174297094345093,0.5171434879302979,0.5174336433410645,0.5182618498802185,0.5200169086456299,0.5223388075828552,0.5234083533287048,0.5225368738174438,0.5217408537864685,0.5202252864837646,0.5162177681922913,0.5108579993247986,0.5051754713058472,0.4994357526302337,0.4936996400356293,0.4867581129074096,0.4776821136474609,0.4675746262073517,0.4571051299571991,0.4455600678920746,0.4331465661525726,0.4205866456031799,0.4078463017940521,0.3949933350086212,0.3818973004817962,0.3682016432285309,0.3543072640895843,0.3397673368453979,0.3222757279872894,0.3006255626678467,0.2762450873851776,0.2509234845638275,0.2260356098413467,0.2039593905210495,0.1871270090341568,0.1755553632974624,0.1668890863656997,0.1589672863483429,0.1516133248805999,0.1460008472204208,0.142656996846199,0.1406343728303909,0.1387035697698593,0.1368247270584106,0.136160522699356,0.1376285851001739,0.1408316940069198,0.1447980254888534,0.1493211835622787,0.1547561138868332,0.1607932448387146,0.1663825809955597,0.1709721535444259,0.1751266866922378,0.179813727736473,0.1853861510753631,0.1913964450359344,0.1971467137336731,0.202335700392723,0.2071761637926101,0.2119606584310531,0.2165473699569702,0.2205645740032196,0.2239785492420196,0.227141723036766,0.2302896380424499,0.2333169132471084,0.236118197441101,0.2388791441917419,0.2418699562549591,0.2450665384531021,0.2480738461017608,0.2504658997058868,0.2521258592605591,0.2533178031444549,0.2544265389442444,0.2556391060352325,0.2568435668945312,0.2578260898590088,0.2585072815418243,0.2589587867259979,0.2592664361000061,0.2594461441040039,0.2595246732234955,0.259550005197525,MD
0.3907262448753106,0.402595885465662,0.46248306035703995,0.5109571915586242,0.5699665969987208,0.5824371913727149,0.5644006546918734,0.5802887562718899,0.6069484345165702,0.5938078028605106,0.5887992800508159,0.5821275464828864,0.5883085458449719,0.5863176804363305,0.5865347647639971,0.5908256508830536,0.5941471408841826,0.5947008506087831,0.5980885336081827,0.5995508407290486,0.6015794326314171,0.6066423259007475,0.6134926465720706,0.6135642399232804,0.615504601711548,0.6232536761982681,0.6229247065797261,0.6251796084486255,0.6303591805490181,0.6318386728294837,0.6309794572190741,0.6310340521551858,0.6245505395911911,0.6294868691947315,0.6271170625574566,0.620195709849428,0.6104942345793004,0.6098624902359336,0.6124403810105183,0.6083301738089745,0.5993183450430738,0.5859024338502428,0.5773796541270183,0.5637622551216491,0.5533549042349107,0.5543847228904102,0.549043874902706,0.5512399830337573,0.5477741893637381,0.5416633730947961,0.5424763942446279,0.5364480703330049,0.5371357213997081,0.5354309539756363,0.5337304266913123,0.5384998981126906,0.5363779447404221,0.5358645999364142,0.5364024828463602,0.5383064021726898,0.5386232010867521,0.5408804659133135,0.5413969858251162,0.5379827121078833,0.5370955512705616,0.5342299493709561,0.5282021868783731,0.5232504759274449,0.5158805980542271,0.5117659521104845,0.5050170074658199,0.49265277212794684,0.4828528568928556,0.47067552693550924,0.4582676444249149,0.4466042646526741,0.4328982512352396,0.41963583299336726,0.4072324597278123,0.39350110952499406,0.37777354217471654,0.36200518308287655,0.3491121053580935,0.33035936181950465,0.31013129338125034,0.2832227227102982,0.2577413352128694,0.23200053972361157,0.21207540786692744,0.19533227879433565,0.18268224257606658,0.17164958264940938,0.16485691478238004,0.15891609856160982,0.15361797527574889,0.15117579409781265,0.147116449386373,0.14696390409430352,0.1469834376689196,0.14787614143998254,0.14997688467712647,0.15371659464724566,0.15757379072410715,0.16274710471054635,0.16673360918234761,0.17178003193914587,0.17729589835129886,0.18066724692449337,0.18608036615083173,0.19170254489735003,0.19759930452237426,0.20365460569538887,0.20941224380944806,0.21363206485189024,0.22021091092013584,0.22540007739807935,0.23046373357288832,0.23447188497963434,0.2395130368187891,0.24406169639727207,0.2467831778086182,0.25087249522437693,0.25253664340861937,0.2580516947292644,0.2618020102744599,0.26510490639273493,0.2674711066647058,0.26896505210212934,0.271288034221118,0.27286963734044817,0.2738411122499773,0.2769175528849977,0.2768896618868644,0.2787648458300376,0.27864859309123047,0.27868461001859884,0.27762411091464007,0.2757552599190947,0.27244245331328115,0.27094986503414353,SD
