feat_400.00,feat_405.04,feat_410.08,feat_415.13,feat_420.17,feat_425.21,feat_430.25,feat_435.29,feat_440.34,feat_445.38,feat_450.42,feat_455.46,feat_460.50,feat_465.55,feat_470.59,feat_475.63,feat_480.67,feat_485.71,feat_490.76,feat_495.80,feat_500.84,feat_505.88,feat_510.92,feat_515.97,feat_521.01,feat_526.05,feat_531.09,feat_536.13,feat_541.18,feat_546.22,feat_551.26,feat_556.30,feat_561.34,feat_566.39,feat_571.43,feat_576.47,feat_581.51,feat_586.55,feat_591.60,feat_596.64,feat_601.68,feat_606.72,feat_611.76,feat_616.81,feat_621.85,feat_626.89,feat_631.93,feat_636.97,feat_642.02,feat_647.06,feat_652.10,feat_657.14,feat_662.18,feat_667.23,feat_672.27,feat_677.31,feat_682.35,feat_687.39,feat_692.44,feat_697.48,feat_702.52,feat_707.56,feat_712.61,feat_717.65,feat_722.69,feat_727.73,feat_732.77,feat_737.82,feat_742.86,feat_747.90,feat_752.94,feat_757.98,feat_763.03,feat_768.07,feat_773.11,feat_778.15,feat_783.19,feat_788.24,feat_793.28,feat_798.32,feat_803.36,feat_808.40,feat_813.45,feat_818.49,feat_823.53,feat_828.57,feat_833.61,feat_838.66,feat_843.70,feat_848.74,feat_853.78,feat_858.82,feat_863.87,feat_868.91,feat_873.95,feat_878.99,feat_884.03,feat_889.08,feat_894.12,feat_899.16,feat_904.20,feat_909.24,feat_914.29,feat_919.33,feat_924.37,feat_929.41,feat_934.45,feat_939.50,feat_944.54,feat_949.58,feat_954.62,feat_959.66,feat_964.71,feat_969.75,feat_974.79,feat_979.83,feat_984.87,feat_989.92,feat_994.96,feat_1000.00,label
0.4308034618894128,0.34724741746453647,0.2721530789733726,0.20762870933242036,0.1523052311618371,0.10874977741436026,0.07332535201727466,0.049118347747880806,0.03499804763207344,0.02932658604276014,0.029929512102751646,0.034966538415435566,0.03889897384757889,0.04028105156253092,0.040280841899185224,0.04044221315908513,0.041524084164198144,0.04326243839015065,0.047114231256208845,0.053522803450242545,0.06283608157510889,0.07523802619992621,0.0894994824578352,0.10642948676986441,0.12331046406884479,0.13825764732588755,0.1523376861254432,0.1625568854401433,0.169043601304175,0.1696930181318712,0.16987970368475833,0.16439167857039255,0.15665728704701137,0.1471725836977173,0.13747686146423527,0.12731640645334635,0.12063307067671337,0.11244281118278615,0.10641298574176059,0.10010800830543007,0.09509479411935214,0.0906461919087514,0.08664910173273839,0.08231779761623821,0.07804392968130795,0.07388398938949713,0.06997794924063094,0.06616107478798874,0.06260973250423131,0.05966884803674463,0.05699398408870402,0.05572887770013177,0.056359605665932816,0.06107830386471874,0.06947921688597468,0.08500746398868443,0.10760008340967282,0.13717281486156566,0.17570449835320937,0.22103434531615895,0.27357623023250943,0.3295172055515312,0.3873144623475828,0.441058495375709,0.49623332504550666,0.5452609491142268,0.5849781683573962,0.622208760784158,0.6497365324179432,0.6758194843155351,0.6935149397609283,0.7029030324632033,0.7161305115597029,0.7207846850119742,0.7279588880574653,0.7357315526376771,0.7367230371468084,0.741643613334948,0.7448211287832557,0.7482887707149483,0.7514562563648405,0.7546691651069531,0.7546238789077259,0.7576223325669893,0.7558362231695716,0.7595341746156374,0.7576045394749988,0.7582047106543448,0.7583188800840498,0.757745674639119,0.7608443727973835,0.7604922455514908,0.7649998860295898,0.760779470343928,0.7611075418228498,0.7676590872563858,0.7647393547828287,0.7636176147661933,0.7651046876608412,0.7652115214832506,0.7660454371483897,0.7634138508258363,0.7677779633088041,0.7640951347121988,0.7643494693176401,0.7601457913344344,0.7592040992688531,0.7553176705791081,0.7514619738755491,0.7498917862897265,0.743938856764124,0.7410617098066876,0.7382848519271354,0.738255297844209,0.7354462416232891,0.7361977643500386,0.7342003596100568,0.7324532483809792,0.732972241466943,0.7356194931417619,WW
0.40756770894983324,0.3334577941601285,0.26857643557216865,0.20941018359076097,0.15971288081138396,0.11738004318261136,0.08101273135186253,0.05439887731449056,0.03734147099650886,0.02872687981112964,0.02704833056475258,0.031136361402635357,0.03510709150701355,0.037042359320267726,0.03752647333420289,0.03777061015715313,0.038484288951884646,0.03996686908577905,0.04257231626598902,0.04696304060403848,0.053427260422140334,0.062421030729116096,0.07237161394238724,0.0845005304837588,0.09626491732660802,0.1071929159636513,0.11679002926981429,0.12365343758372564,0.12927189820789786,0.13017613506810233,0.12930612386642,0.12564421349845892,0.12070282759308675,0.11489673597430533,0.1075560542515353,0.1009503630471397,0.09481802236109146,0.08948251734294743,0.08432486811056204,0.08040233045176699,0.07712330263292819,0.07425464820335875,0.07063186290421063,0.06779277045681337,0.06456105817788373,0.061677768831581,0.05876370127639867,0.056071261037110465,0.05309588967910776,0.05097666674371288,0.04907909207410485,0.04829577819008826,0.04876980851067476,0.05184014630061234,0.0584623425415191,0.06983106967871494,0.08633270321214818,0.1085167369716759,0.13700217916206084,0.17214333859379172,0.21249913751657604,0.2556140321642565,0.30053490101929226,0.34503507212000095,0.388074938244008,0.4284586958113918,0.4644123050072352,0.49194051492248225,0.5169807297639935,0.5371684474953833,0.5528092048432274,0.565796803325192,0.5716254840195083,0.5786255915928785,0.586239605623015,0.5897407035751397,0.5938449734845603,0.5949878209678572,0.598563323063892,0.6023238434412324,0.604634919771542,0.6050066472691246,0.6065081948357205,0.6074719352055128,0.6071816774565442,0.6107778468874363,0.610058876131279,0.6104460871132106,0.6104037549257386,0.6138587482538025,0.6156741377179447,0.6143924233139622,0.6164230181088578,0.6151094436889958,0.6161801637822593,0.6187580205948113,0.6170984628182672,0.617835116897839,0.6209631677352002,0.6214995074781335,0.6203911443279366,0.6228837533407032,0.6198584087102399,0.6186304342398429,0.6195536337300593,0.6146593410377038,0.6155888604584387,0.6147615731458012,0.6097476323036957,0.608442636239284,0.6053375716682331,0.6041307417394131,0.6009512070417734,0.6002408122306103,0.5991775045007408,0.5986247549781871,0.5984547572663086,0.5994849117368053,0.6019399038732549,0.6008225382605397,SD
0.41154325,0.32928956,0.25685382,0.19423604,0.14143622,0.09845438,0.06554089,0.04333951,0.030504895,0.02521186,0.02544689,0.029235687,0.032205407,0.032831043,0.032642707,0.03318346,0.03474624,0.03765342,0.042363267,0.049351312,0.05895858,0.07122248,0.08574902,0.10169049,0.11787041,0.13295327,0.1456952,0.15517199,0.16088068,0.16272378,0.16093883,0.15606157,0.14886928,0.1402642,0.13113551,0.12222186,0.11402668,0.10680525,0.10059092,0.0952324,0.090459906,0.08600608,0.081698686,0.07747123,0.07331067,0.069204055,0.065144554,0.061175648,0.057403296,0.054000184,0.051268496,0.049749915,0.05028101,0.053945154,0.061947793,0.075472094,0.0955047,0.12260655,0.15668957,0.19693923,0.24194647,0.2899099,0.3388279,0.38668913,0.43167877,0.47236764,0.5078235,0.53762305,0.5618118,0.58082986,0.5954247,0.6064927,0.6149173,0.6214547,0.62669003,0.63104063,0.63477594,0.6380553,0.64097095,0.64357674,0.64590067,0.6479576,0.64975137,0.6512853,0.65258443,0.65368634,0.6546342,0.65546894,0.65622586,0.656941,0.6576444,0.6583685,0.65914613,0.6600088,0.66098607,0.66208357,0.6632805,0.6645229,0.6657286,0.6667965,0.6676205,0.66810495,0.6681804,0.66779447,0.6669089,0.66549486,0.6635379,0.6610536,0.6581103,0.6548386,0.65142065,0.64813226,0.6452506,0.6430182,0.6416134,0.6413268,0.6418815,0.6432778,0.6455155,0.64859474,WW
0.4452793,0.36420476,0.29185197,0.22822084,0.17331143,0.12712373,0.08738383,0.058461778,0.04000043,0.030902693,0.029557234,0.034030125,0.038570736,0.040475365,0.040259086,0.039865937,0.040052887,0.041352663,0.04445074,0.050055534,0.05868104,0.07047032,0.08508987,0.10169921,0.119046524,0.13565673,0.1501048,0.1612644,0.16845138,0.17143553,0.1703871,0.16583423,0.15859689,0.1496569,0.14000572,0.13048425,0.12167669,0.113886036,0.10716712,0.10137396,0.096238844,0.09148855,0.08693272,0.082478024,0.07807969,0.07368931,0.06925619,0.06478493,0.06036449,0.056169044,0.05251545,0.049977943,0.049466312,0.05220163,0.05960533,0.07315019,0.09416781,0.12358256,0.1616002,0.20752086,0.25981358,0.31633586,0.37459692,0.43202305,0.48624694,0.5353643,0.57810366,0.6138678,0.64266527,0.6650053,0.68177134,0.6940333,0.7028713,0.7092331,0.7138661,0.71729845,0.71986955,0.72178453,0.7231745,0.7241307,0.72472674,0.72502095,0.7250708,0.7249419,0.72470385,0.7244224,0.72415686,0.72394663,0.7238152,0.72376406,0.7237857,0.72386646,0.72398007,0.72410774,0.72422165,0.7242896,0.7242802,0.7241527,0.72386533,0.7233652,0.7225916,0.7214829,0.71996427,0.7179678,0.715433,0.71233785,0.70870227,0.7046119,0.7002156,0.6957055,0.6913198,0.6872496,0.68364155,0.68058306,0.6781108,0.6762224,0.6748777,0.67407674,0.6738195,0.67410594,MD
0.4149983,0.3438511,0.27987415,0.22306746,0.17343102,0.13096483,0.09264934,0.06383171,0.0446542,0.03449601,0.032151487,0.036003873,0.040661305,0.043388892,0.044098537,0.044203036,0.044554535,0.045530915,0.047466807,0.050720807,0.055542924,0.062001076,0.06991715,0.07885732,0.08817767,0.09711555,0.10492535,0.11100881,0.11499129,0.11673124,0.1163029,0.11397774,0.11018785,0.10546057,0.100332394,0.09525922,0.09055785,0.08639663,0.08281489,0.07973948,0.07702478,0.07451413,0.07209089,0.06969017,0.06727871,0.064827085,0.06231414,0.059766307,0.057284497,0.055035625,0.053258244,0.052302394,0.052671447,0.055022694,0.0601295,0.06882531,0.0819335,0.10016045,0.123938866,0.15326591,0.18762742,0.22601862,0.2670254,0.30895448,0.35001957,0.38856107,0.4232456,0.4532078,0.47809842,0.49804768,0.5135654,0.5253909,0.53433895,0.5411644,0.5464882,0.5507748,0.55433565,0.5573642,0.5599787,0.56225955,0.56426406,0.56603795,0.5676148,0.5690236,0.57030046,0.57148355,0.5726086,0.57370293,0.57478285,0.5758581,0.57692987,0.5780044,0.5790752,0.58014065,0.58120227,0.582255,0.58329475,0.5843072,0.5852618,0.5861109,0.58679074,0.587235,0.5873695,0.58712864,0.58646584,0.58536536,0.58385086,0.5819809,0.57984215,0.5775497,0.57522714,0.5730478,0.571167,0.56970966,0.56877023,0.5685235,0.56880796,0.5696237,0.57097065,0.5728488,SD
0.4324935738557491,0.35423564316706896,0.283172964593212,0.22123419066298858,0.16664243552020203,0.1212489050228115,0.08327851786969648,0.055616049719054164,0.03747409626610282,0.029243705074329086,0.027639442262485426,0.031910228383952334,0.036201318788134346,0.03809496194689602,0.03824199435728659,0.03832779150020907,0.038960247349346847,0.040402034458983827,0.04352631097996877,0.049238026325862556,0.057140649598437995,0.06783849518412725,0.08095020474361887,0.09604324337311927,0.11174065587352447,0.12591491115512496,0.13811706255868295,0.14792640045446825,0.15440129120690435,0.15582602744334978,0.15480599539250708,0.15100530771716492,0.14332561271406455,0.13579603348453562,0.12728678693428835,0.11882520029767368,0.11125953207824701,0.10431759626396846,0.09842623559680735,0.09354474169761516,0.08861166589413648,0.084701698673395,0.08092123587034973,0.07689529868177566,0.07274281839685731,0.06906835067848972,0.06481249147396959,0.06172819576993621,0.058208238219627076,0.05497546942284602,0.05253430733936497,0.051031714477599834,0.051491436282200695,0.05513929676069301,0.06270234978889433,0.07643995223277107,0.09718382452321493,0.12424018190386744,0.15966074990321558,0.20265209191095876,0.2507512942346835,0.30319907436858645,0.3573798223043211,0.40611293332123144,0.45800264670646257,0.5035228641743251,0.5406316663008955,0.5732502617963067,0.5975871836131492,0.6192573004952628,0.6338281302958525,0.6450587877377497,0.6545810898063675,0.6568293404145311,0.662937670100246,0.668814998036237,0.6698063502179786,0.6711637940343063,0.6745539608030353,0.6748268261880688,0.6770066737077326,0.6783417583518772,0.6745127508229226,0.6793416974516425,0.6766395267003726,0.6792077276254902,0.6784564517914624,0.6814308955532425,0.6791046257481046,0.6787436723773279,0.6780080956200406,0.6799514253219325,0.681114421236194,0.6804532141033477,0.6787644051285199,0.6796380633360364,0.6787126042813351,0.6800235860023232,0.677865664134746,0.6780934070551837,0.6770274933013373,0.6768358094022534,0.678318646162353,0.674405179441526,0.676363563529379,0.6729174432969101,0.668566633931718,0.6656875595441122,0.6640408316721009,0.659724053487593,0.6565456438207505,0.6535208485873638,0.6519897558275686,0.6486059807008171,0.6472194029370832,0.64686949964289,0.647602170100302,0.6448671684929477,0.6418302365220263,0.6473321021588138,WW
0.43977427,0.36172083,0.29168335,0.22966187,0.17565635,0.1296668,0.088872686,0.058369674,0.038165443,0.027479738,0.024936486,0.02874885,0.033275086,0.035680585,0.03602874,0.035997827,0.036450475,0.037972677,0.041256532,0.046981484,0.05560811,0.06721807,0.081424855,0.09736194,0.11379414,0.12931214,0.1425998,0.15266104,0.15893073,0.16126494,0.15987526,0.15528212,0.14825659,0.13970451,0.1305317,0.121503785,0.11315178,0.10575064,0.09934874,0.09380707,0.08886808,0.08426905,0.07983089,0.07547068,0.07115896,0.06687028,0.062583655,0.058330126,0.054213304,0.050406944,0.04720694,0.045134723,0.045008447,0.047919024,0.055129375,0.06793133,0.087465525,0.11448116,0.1490663,0.19050388,0.23735511,0.28766453,0.33921075,0.38973257,0.43719426,0.47998875,0.5170813,0.54802865,0.57291275,0.59223163,0.6067951,0.617555,0.6254516,0.63129205,0.6357018,0.6391225,0.64184785,0.64406997,0.645922,0.647501,0.64888114,0.65010417,0.6511835,0.65212333,0.6529128,0.653556,0.65405583,0.65443027,0.6546978,0.654886,0.65502393,0.6551352,0.65523225,0.65533096,0.65543604,0.6555637,0.65571445,0.65588576,0.6560518,0.65617514,0.6561989,0.6560407,0.6556074,0.6548075,0.6535601,0.65182763,0.64961004,0.6469763,0.6440547,0.6410279,0.6381354,0.63553625,0.633346,0.6316273,0.6303922,0.62956023,0.62915,0.6291615,0.6295947,0.6304496,WW
0.39108062482292666,0.3179291621474129,0.25285201247007394,0.19695878136995232,0.14813830013922774,0.10828504555741124,0.07492343960180957,0.051835735365112504,0.037793373567880435,0.030826346229576414,0.030276818053574052,0.03436744613566698,0.03801460184371412,0.03922081191300633,0.03929320681401889,0.03929849662539412,0.03998768631799205,0.041158534845391885,0.04372209158802869,0.047576704694419915,0.053406426065983816,0.061114771782057736,0.07032027495742475,0.08108555170090849,0.0916865678166085,0.10202120216069521,0.11007430882849803,0.11658176795486258,0.12095314682964262,0.12244897659395454,0.12121439016179342,0.11772556214830246,0.11274937181272181,0.1067830542401654,0.10040483305406289,0.09368410838992314,0.08843501979407102,0.08376566165612905,0.07825289709037492,0.07490885360928634,0.07216803967018189,0.06906360031832763,0.06632378765135061,0.06364696995049372,0.06083004114423861,0.05830781321277653,0.055771742703624935,0.05358676255752462,0.051002954098769426,0.0495670039423578,0.048146551294048746,0.04737058227639351,0.048232542105636884,0.05108451802706308,0.05704956861812535,0.06677475263988891,0.08202486525388104,0.10293920784829327,0.12996056030180056,0.1630270412965732,0.20207083150135394,0.24666515868782357,0.2936515336053563,0.3373251327475714,0.38160861454305783,0.42622218845910664,0.4629754522501562,0.4946353080403518,0.5205599326406625,0.5415529503267127,0.5548338311183101,0.5693538154171076,0.5781156138560738,0.5843434352305044,0.5888152737988874,0.5949726997166546,0.5982135297005478,0.6013228879187067,0.6028968429956376,0.6042101219395914,0.6076661497320828,0.6074974598388915,0.6088121979692057,0.611770357135078,0.6102683198713543,0.6131781422629595,0.6137250813648786,0.6127533527947058,0.6134823373559092,0.613557767087954,0.6162953746580162,0.6150355343524623,0.6160771292021439,0.6145224934232021,0.6156936781127099,0.6167162383049472,0.6158991880750081,0.6181157928789934,0.6179061335359782,0.6189256808375929,0.6214295123111091,0.6183199318425325,0.617358023169036,0.6172377997328177,0.6173620264236016,0.6103387834061095,0.6128247690570018,0.6096584222531298,0.607705692398137,0.6050785815882465,0.598072698334541,0.5999975222200944,0.5936033026941765,0.5942400228979571,0.5881218128513175,0.5907818744658152,0.5887922505562305,0.5881227292459023,0.5907378168462993,0.5885064395843718,SD
0.43004915,0.3572931,0.29162413,0.2330423,0.18154757,0.13713993,0.09636866,0.065184265,0.043961875,0.032234613,0.028888023,0.03231835,0.036789246,0.03958132,0.04024967,0.04012031,0.04018114,0.040876415,0.04274885,0.046348594,0.05209879,0.060153604,0.07031422,0.082003735,0.094323665,0.106186554,0.11652196,0.12447418,0.12951654,0.13145925,0.13041367,0.12676178,0.121116616,0.11422367,0.10683618,0.09959442,0.09294155,0.08710559,0.08212357,0.077876456,0.07414799,0.07071797,0.06743837,0.06424214,0.06110891,0.058023468,0.054975875,0.052003484,0.049208697,0.046738908,0.04480564,0.043765817,0.04419994,0.04693322,0.05299653,0.063553974,0.07979428,0.102736846,0.13295895,0.17035466,0.21405599,0.26253054,0.3137487,0.3654057,0.4152018,0.4611271,0.5017013,0.53608555,0.5640857,0.58604956,0.6027229,0.61508197,0.6241394,0.63080025,0.6357872,0.6396154,0.6426236,0.64501876,0.6469326,0.6484557,0.6496584,0.650598,0.65132177,0.6518788,0.6523169,0.6526822,0.6530137,0.6533387,0.65366876,0.65401256,0.6543746,0.6547499,0.6551288,0.655503,0.65586025,0.65618664,0.65646476,0.6566702,0.6567713,0.65673137,0.6565047,0.65602493,0.65521836,0.6540084,0.6523283,0.65014046,0.6474506,0.64431965,0.64086676,0.63725823,0.63370305,0.6303632,0.62736666,0.6247902,0.6226658,0.6209791,0.6197021,0.6188349,0.6183775,0.61832994,MD
0.4031388006724084,0.32751107101748245,0.2625595139376539,0.20544787652025498,0.15507453036839874,0.11425275489167025,0.08032021519162134,0.055262196963492764,0.040338138932698095,0.03266467826759913,0.031785710526991744,0.03606031449963165,0.0399637800110047,0.04139533262142313,0.041590295593216885,0.04161062019806071,0.042376031109008866,0.04377935485365166,0.0464047955454507,0.05052447986979372,0.056994674439772436,0.0656025557055023,0.07471806922064869,0.08688012382816825,0.09787985864746981,0.10805879295394169,0.1175386703823057,0.12380052387145186,0.129979413374801,0.13061335539405353,0.13025856405265845,0.12608740877966557,0.12122930546246274,0.11571014151184426,0.10827812838981613,0.10136835635432367,0.09620815898968771,0.09067446013376679,0.08550200513855707,0.08181355362212607,0.07877665956606096,0.07542121830751022,0.07265707839629577,0.06977820624537073,0.06680002497930038,0.06404047705139945,0.06127640776794461,0.05863163343407564,0.056028419679401524,0.0538835569903112,0.05243996335681469,0.051311696698118206,0.05175263364061094,0.05480370721576261,0.06104841855590292,0.0718788727449421,0.08805879290931451,0.10948144088557293,0.13728485647791405,0.1718084971841332,0.21195756340120236,0.2582261737336438,0.30395560262725096,0.34765071609868187,0.39317807305118974,0.43531805637556376,0.4712844224592632,0.5010368489112682,0.5285112479234167,0.548205226518212,0.5630038613059423,0.5757473977234084,0.5864765727880589,0.5925462446578464,0.598249735046877,0.6025688100259083,0.6048809572309377,0.6111262644654955,0.6117397081895433,0.6133706994854182,0.6188455257855566,0.6181937857197087,0.6185161907268006,0.6193672920641159,0.6188912903280928,0.6214257595814321,0.6190719334163726,0.621231825149508,0.6204406447181638,0.6266195928494729,0.626590627183448,0.6242015620048993,0.6293709485694122,0.6237770492415239,0.6250775820968508,0.6310381390090553,0.6284336492676826,0.6272745589534656,0.6296543395892964,0.6302028751218943,0.6312434196971902,0.6316263140639243,0.6308742216260683,0.6274931312466322,0.6274806820882147,0.6247815541146474,0.6241959639990355,0.6212420732466849,0.6165466293095496,0.6178106194053005,0.6106651951772749,0.610759845167869,0.6088628530951,0.6085803901594298,0.6051973975074827,0.6066811430659026,0.603599914111888,0.6057526889600566,0.608730545524654,0.606545757719894,SD
